date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2025-06-18,20250618T072619_20250618T073942_T38RPN,2.61444056257279,14,1.96693423299541,2.032673358917099
2025-06-23,20250623T072631_20250623T073955_T38RPN,0.0995252172355102,14,2.0185896331960893,2.096490383148797
2025-07-03,20250703T072641_20250703T073357_T38RPN,0.0393860670667981,15,1.943705867243411,1.9768621921548946
2025-07-15,20250715T073031_20250715T073445_T38RPN,0.152975603929649,14,2.0978463606686963,2.139279127122015
2025-07-18,20250718T072619_20250718T073543_T38RPN,0.124936546328645,14,1.293943331804226,1.3328648707766106
2025-07-28,20250728T072619_20250728T073147_T38RPN,0.257039624951477,14,1.1472588980165637,1.3582973480228517
2025-08-02,20250802T072641_20250802T073655_T38RPN,0.071336856878378,14,1.133179419501068,1.1512625217443357
2025-08-04,20250804T073031_20250804T073952_T38RPN,0.0938517125026128,15,1.9050791358654944,1.9102637767801063
2025-08-07,20250807T072619_20250807T073148_T38RPN,1.05234554629878,14,0.7941136348100445,0.8670645952227226
2025-08-12,20250812T072631_20250812T073441_T38RPN,0,14,1.031304394125373,1.0827066898345217
2025-08-17,20250817T072619_20250817T074217_T38RPN,0.809609125384455,14,1.4182442032069742,1.4991225004200481
2025-08-24,20250824T073021_20250824T073440_T38RPN,0.0674251246678014,14,0.9358170248968243,0.9525707960126237
2025-09-01,20250901T072631_20250901T073657_T38RPN,0.555465973901878,14,1.7895125071313034,1.8332246541985868
2025-09-06,20250906T072619_20250906T073608_T38RPN,0.13550718146257,14,1.3392896129148881,1.3891381025318328
2025-09-13,20250913T073021_20250913T073439_T38RPN,0.115052703872913,14,0.6972750824780412,0.8797151446341874
2025-09-16,20250916T072609_20250916T073741_T38RPN,0.177102929320075,14,1.5959681778325991,1.6124444007881398
2025-09-21,20250921T072631_20250921T073428_T38RPN,0.0571232344949088,13,1.44107660305618,1.4589909315116367
2025-09-26,20250926T072619_20250926T073146_T38RPN,0.625250082116516,15,1.053724525833013,1.1274609565734102
2025-10-03,20251003T073031_20251003T073442_T38RPN,0.165367732688345,14,1.6164104647673438,1.6507561206825676
2025-10-11,20251011T072841_20251011T074011_T38RPN,0.149601361641136,15,1.0595729570188337,1.0757157206538435
2025-10-16,20251016T072809_20251016T073726_T38RPN,0.158768550867449,14,0.9024098450669783,1.1059389114383065
2025-10-21,20251021T072951_20251021T074039_T38RPN,0.152288811251456,14,0.7893937096100067,0.8597133755685037
2025-10-23,20251023T073031_20251023T073442_T38RPN,0.161456000477769,14,1.2933983135882452,1.3016002178198485
2025-10-26,20251026T072909_20251026T073143_T38RPN,0.17650571829556,14,0.8477572564821829,1.0425187349322458
2025-10-31,20251031T073051_20251031T074036_T38RPN,0.438651497506644,14,0.889686940331416,1.0610300302506896
2025-11-10,20251110T073141_20251110T074034_T38RPN,0.663023679417122,14,0.7879253612687305,0.8700267076494813
2025-11-20,20251120T073231_20251120T074040_T38RPN,0.143121622025143,14,1.137093006058905,1.2049428224569474
2025-11-25,20251125T073139_20251125T073137_T38RPN,0.0896413747797784,14,1.3019560429093777,1.3543921709064566
2025-12-05,20251205T073209_20251205T073205_T38RPN,0.1058855146466,14,0.7025582103437866,0.8043559789659908
2025-12-22,20251222T073341_20251222T073444_T38RPN,3.34005195735913,14,1.1758061719938138,1.2139557600027282
2025-12-30,20251230T073331_20251230T074157_T38RPN,0,15,1.147809389651575,1.1681063175204778
2026-01-04,20260104T073219_20260104T074234_T38RPN,0,14,0.624391846367019,0.8791360855105069
2026-01-09,20260109T073311_20260109T074136_T38RPN,0.0134073875003733,14,0.9792931094635994,1.0293769836430802
2026-01-29,20260129T073141_20260129T074013_T38RPN,0,14,1.665758630956354,1.7471786737450536
2026-02-08,20260208T073051_20260208T074027_T38RPN,0.0213801546776554,14,1.579063711570655,1.6095067262654168
2026-02-13,20260213T072919_20260213T073923_T38RPN,0,14,1.4700474158001395,1.5381439924244538
2026-02-13,20260213T074301_20260213T074302_T38RPN,0,14,1.4700474158001395,1.5381439924244538
2026-02-23,20260223T072809_20260223T073706_T38RPN,1.30186031234137,14,1.517056521357692,1.5434530973441973
2026-02-23,20260223T074311_20260223T074305_T38RPN,0.0476873003075637,14,1.517056521357692,1.5434530973441973
2026-02-28,20260228T072841_20260228T074026_T38RPN,1.09361282809281,14,1.15357079225849,1.1828598976141023
2026-03-22,20260322T073031_20260322T073447_T38RPN,0.329361880020305,14,1.9263128475442157,1.978130936623189
2026-03-25,20260325T072609_20260325T073824_T38RPN,0,14,1.7457749724999234,1.8309012903191104
