id,date,cloud_cover,tile_id,geometry_type,geometry_coords_count
S2B_MSIL2A_20250715T071619_N0511_R006_T38RPN_20250715T093616.SAFE,2025-07-15T07:33:02.344Z,0.33,,,0
S2A_MSIL2A_20250715T073031_N0511_R049_T38RPN_20250715T104731.SAFE,2025-07-15T07:43:13.737Z,0.26,,,0
S2B_MSIL2A_20250718T072619_N0511_R049_T38RPN_20250718T094203.SAFE,2025-07-18T07:42:57.515Z,0.0,,,0
S2C_MSIL2A_20250720T071641_N0511_R006_T38RPN_20250720T104819.SAFE,2025-07-20T07:33:21.976Z,0.39,,,0
S2A_MSIL2A_20250722T072331_N0511_R006_T38RPN_20250722T112015.SAFE,2025-07-22T07:33:18.086Z,0.23,,,0
S2C_MSIL2A_20250723T072641_N0511_R049_T38RPN_20250723T111321.SAFE,2025-07-23T07:43:17.232Z,3.24,,,0
S2B_MSIL2A_20250725T071619_N0511_R006_T38RPN_20250725T093909.SAFE,2025-07-25T07:33:00.808Z,0.38,,,0
S2B_MSIL2A_20250728T072619_N0511_R049_T38RPN_20250728T082459.SAFE,2025-07-28T07:42:55.408Z,0.25,,,0
S2C_MSIL2A_20250730T071641_N0511_R006_T38RPN_20250730T103159.SAFE,2025-07-30T07:33:20.384Z,0.31,,,0
S2C_MSIL2A_20250802T072641_N0511_R049_T38RPN_20250802T110714.SAFE,2025-08-02T07:43:14.984Z,0.0,,,0
S2B_MSIL2A_20250804T071619_N0511_R006_T38RPN_20250804T082255.SAFE,2025-08-04T07:32:59.793Z,0.33,,,0
S2A_MSIL2A_20250804T073031_N0511_R049_T38RPN_20250804T112014.SAFE,2025-08-04T07:43:10.842Z,0.0,,,0
S2B_MSIL2A_20250807T072619_N0511_R049_T38RPN_20250807T083122.SAFE,2025-08-07T07:42:55.871Z,1.52,,,0
S2A_MSIL2A_20250811T072321_N0511_R006_T38RPN_20250811T093914.SAFE,2025-08-11T07:33:12.625Z,0.55,,,0
S2C_MSIL2A_20250812T072631_N0511_R049_T38RPN_20250812T112814.SAFE,2025-08-12T07:43:13.412Z,0.0,,,0
S2B_MSIL2A_20250814T071619_N0511_R006_T38RPN_20250814T082218.SAFE,2025-08-14T07:33:01.22Z,0.32,,,0
S2B_MSIL2A_20250817T072619_N0511_R049_T38RPN_20250817T094728.SAFE,2025-08-17T07:42:56.745Z,1.18,,,0
S2C_MSIL2A_20250819T071641_N0511_R006_T38RPN_20250819T125017.SAFE,2025-08-19T07:33:18.443Z,1.68,,,0
S2C_MSIL2A_20250822T072631_N0511_R049_T38RPN_20250822T105816.SAFE,2025-08-22T07:43:13.934Z,9.61,,,0
S2B_MSIL2A_20250824T071619_N0511_R006_T38RPN_20250824T094221.SAFE,2025-08-24T07:33:00.901Z,2.11,,,0
S2A_MSIL2A_20250824T073021_N0511_R049_T38RPN_20250824T105415.SAFE,2025-08-24T07:43:08.754Z,0.76,,,0
S2B_MSIL2A_20250827T072619_N0511_R049_T38RPN_20250827T082849.SAFE,2025-08-27T07:42:55.957Z,12.44,,,0
S2C_MSIL2A_20250829T071641_N0511_R006_T38RPN_20250829T103712.SAFE,2025-08-29T07:33:17.837Z,0.39,,,0
S2A_MSIL2A_20250831T072321_N0511_R006_T38RPN_20250831T101922.SAFE,2025-08-31T07:33:13.336Z,0.38,,,0
S2C_MSIL2A_20250901T072631_N0511_R049_T38RPN_20250901T112614.SAFE,2025-09-01T07:43:12.68Z,1.55,,,0
S2B_MSIL2A_20250903T071619_N0511_R006_T38RPN_20250903T100224.SAFE,2025-09-03T07:32:58.516Z,0.2,,,0
S2B_MSIL2A_20250906T072619_N0511_R049_T38RPN_20250906T093007.SAFE,2025-09-06T07:42:53.445Z,0.0,,,0
S2C_MSIL2A_20250908T071631_N0511_R006_T38RPN_20250908T125215.SAFE,2025-09-08T07:33:14.554Z,0.19,,,0
S2B_MSIL2A_20250913T071619_N0511_R006_T38RPN_20250913T093608.SAFE,2025-09-13T07:32:57.393Z,0.2,,,0
S2A_MSIL2A_20250913T073021_N0511_R049_T38RPN_20250913T111126.SAFE,2025-09-13T07:43:07.101Z,0.0,,,0
S2B_MSIL2A_20250916T072609_N0511_R049_T38RPN_20250916T093409.SAFE,2025-09-16T07:42:52.343Z,0.0,,,0
S2C_MSIL2A_20250918T071631_N0511_R006_T38RPN_20250918T130204.SAFE,2025-09-18T07:33:11.557Z,0.24,,,0
S2A_MSIL2A_20250920T072321_N0511_R006_T38RPN_20250920T110215.SAFE,2025-09-20T07:33:13.693Z,0.3,,,0
S2C_MSIL2A_20250921T072631_N0511_R049_T38RPN_20250921T112017.SAFE,2025-09-21T07:43:08.082Z,0.0,,,0
S2B_MSIL2A_20250923T071619_N0511_R006_T38RPN_20250923T100114.SAFE,2025-09-23T07:32:58.195Z,0.44,,,0
S2B_MSIL2A_20250926T072619_N0511_R049_T38RPN_20250926T082651.SAFE,2025-09-26T07:42:54.392Z,0.55,,,0
S2C_MSIL2A_20250928T071711_N0511_R006_T38RPN_20250928T103418.SAFE,2025-09-28T07:33:14.416Z,0.19,,,0
S2C_MSIL2A_20251001T072741_N0511_R049_T38RPN_20251001T111504.SAFE,2025-10-01T07:43:09.927Z,6.2,,,0
S2B_MSIL2A_20251003T071639_N0511_R006_T38RPN_20251003T092056.SAFE,2025-10-03T07:32:58.954Z,0.21,,,0
S2A_MSIL2A_20251003T073031_N0511_R049_T38RPN_20251003T111116.SAFE,2025-10-03T07:43:10.126Z,0.0,,,0
S2B_MSIL2A_20251006T072659_N0511_R049_T38RPN_20251006T083054.SAFE,2025-10-06T07:42:53.69Z,2.54,,,0
S2C_MSIL2A_20251008T071821_N0511_R006_T38RPN_20251008T104320.SAFE,2025-10-08T07:33:13.005Z,0.22,,,0
S2A_MSIL2A_20251010T072321_N0511_R006_T38RPN_20251010T095021.SAFE,2025-10-10T07:33:13.872Z,0.15,,,0
S2C_MSIL2A_20251011T072841_N0511_R049_T38RPN_20251011T110216.SAFE,2025-10-11T07:43:07.377Z,0.0,,,0
S2B_MSIL2A_20251013T071749_N0511_R006_T38RPN_20251013T100432.SAFE,2025-10-13T07:32:58.129Z,0.26,,,0
S2B_MSIL2A_20251016T072809_N0511_R049_T38RPN_20251016T094805.SAFE,2025-10-16T07:42:54.168Z,0.0,,,0
S2C_MSIL2A_20251018T071921_N0511_R006_T38RPN_20251018T104819.SAFE,2025-10-18T07:33:09.979Z,0.32,,,0
S2C_MSIL2A_20251021T072951_N0511_R049_T38RPN_20251021T111618.SAFE,2025-10-21T07:43:06.35Z,0.0,,,0
S2B_MSIL2A_20251023T071849_N0511_R006_T38RPN_20251023T093823.SAFE,2025-10-23T07:32:58.859Z,0.14,,,0
S2A_MSIL2A_20251023T073031_N0511_R049_T38RPN_20251023T105224.SAFE,2025-10-23T07:43:10.014Z,0.0,,,0
S2B_MSIL2A_20251026T072909_N0511_R049_T38RPN_20251026T082649.SAFE,2025-10-26T07:42:53.88Z,0.0,,,0
S2C_MSIL2A_20251028T072031_N0511_R006_T38RPN_20251028T105313.SAFE,2025-10-28T07:33:11.859Z,0.1,,,0
S2A_MSIL2A_20251030T072321_N0511_R006_T38RPN_20251030T101517.SAFE,2025-10-30T07:33:15.524Z,0.23,,,0
S2C_MSIL2A_20251031T073051_N0511_R049_T38RPN_20251031T103017.SAFE,2025-10-31T07:43:07.336Z,0.26,,,0
S2B_MSIL2A_20251102T071949_N0511_R006_T38RPN_20251102T081906.SAFE,2025-11-02T07:32:56.28Z,0.18,,,0
S2B_MSIL2A_20251105T073009_N0511_R049_T38RPN_20251105T093121.SAFE,2025-11-05T07:42:50.38Z,3.31,,,0
S2C_MSIL2A_20251107T072121_N0511_R006_T38RPN_20251107T110202.SAFE,2025-11-07T07:33:10.75Z,1.3,,,0
S2A_MSIL2A_20251109T072331_N0511_R006_T38RPN_20251109T111311.SAFE,2025-11-09T07:33:14.327Z,0.41,,,0
S2C_MSIL2A_20251110T073141_N0511_R049_T38RPN_20251110T102456.SAFE,2025-11-10T07:43:05.256Z,0.47,,,0
S2B_MSIL2A_20251112T072039_N0511_R006_T38RPN_20251112T093942.SAFE,2025-11-12T07:32:55.285Z,54.64,,,0
S2A_MSIL2A_20251112T073151_N0511_R049_T38RPN_20251112T104410.SAFE,2025-11-12T07:43:08.673Z,15.48,,,0
S2B_MSIL2A_20251115T073059_N0511_R049_T38RPN_20251115T093151.SAFE,2025-11-15T07:42:50.545Z,60.46,,,0
S2C_MSIL2A_20251117T072211_N0511_R006_T38RPN_20251117T103111.SAFE,2025-11-17T07:33:08.228Z,38.15,,,0
S2A_MSIL2A_20251119T072321_N0511_R006_T38RPN_20251119T102714.SAFE,2025-11-19T07:33:15.245Z,0.3,,,0
S2C_MSIL2A_20251120T073231_N0511_R049_T38RPN_20251120T102811.SAFE,2025-11-20T07:43:03.82Z,0.0,,,0
S2B_MSIL2A_20251122T072119_N0511_R006_T38RPN_20251122T091715.SAFE,2025-11-22T07:32:53.397Z,0.21,,,0
S2B_MSIL2A_20251125T073139_N0511_R049_T38RPN_20251125T082409.SAFE,2025-11-25T07:42:47.649Z,0.0,,,0
S2C_MSIL2A_20251127T072251_N0511_R006_T38RPN_20251127T103817.SAFE,2025-11-27T07:33:07.985Z,0.11,,,0
S2C_MSIL2A_20251130T073301_N0511_R049_T38RPN_20251130T110210.SAFE,2025-11-30T07:43:02.814Z,6.46,,,0
S2B_MSIL2A_20251202T072149_N0511_R006_T38RPN_20251202T081303.SAFE,2025-12-02T07:32:53.765Z,61.22,,,0
S2A_MSIL2A_20251202T073311_N0511_R049_T38RPN_20251202T114013.SAFE,2025-12-02T07:43:11.077Z,63.88,,,0
S2B_MSIL2A_20251205T073209_N0511_R049_T38RPN_20251205T082245.SAFE,2025-12-05T07:42:50.538Z,0.0,,,0
S2C_MSIL2A_20251207T072311_N0511_R006_T38RPN_20251207T110517.SAFE,2025-12-07T07:33:06.574Z,0.23,,,0
S2A_MSIL2A_20251209T072321_N0511_R006_T38RPN_20251209T095013.SAFE,2025-12-09T07:33:13.482Z,32.9,,,0
S2C_MSIL2A_20251210T073321_N0511_R049_T38RPN_20251210T110414.SAFE,2025-12-10T07:43:02.506Z,89.02,,,0
S2B_MSIL2A_20251212T072219_N0511_R006_T38RPN_20251212T081143.SAFE,2025-12-12T07:32:56.671Z,18.25,,,0
S2B_MSIL2A_20251215T073229_N0511_R049_T38RPN_20251215T092714.SAFE,2025-12-15T07:42:52.283Z,92.46,,,0
S2C_MSIL2A_20251217T072331_N0511_R006_T38RPN_20251217T110814.SAFE,2025-12-17T07:33:06.868Z,0.19,,,0
S2C_MSIL2A_20251220T073331_N0511_R049_T38RPN_20251220T110411.SAFE,2025-12-20T07:43:01.988Z,0.85,,,0
S2B_MSIL2A_20251222T072229_N0511_R006_T38RPN_20251222T093302.SAFE,2025-12-22T07:32:57.609Z,8.03,,,0
S2A_MSIL2A_20251222T073341_N0511_R049_T38RPN_20251222T105810.SAFE,2025-12-22T07:43:12.403Z,5.53,,,0
S2B_MSIL2A_20251225T073229_N0511_R049_T38RPN_20251225T111445.SAFE,2025-12-25T07:42:53.523Z,40.78,,,0
S2C_MSIL2A_20251227T072331_N0511_R006_T38RPN_20251227T105112.SAFE,2025-12-27T07:33:06.482Z,39.19,,,0
S2A_MSIL2A_20251229T072341_N0511_R006_T38RPN_20251229T103418.SAFE,2025-12-29T07:33:19.746Z,0.22,,,0
S2C_MSIL2A_20251230T073331_N0511_R049_T38RPN_20251230T111611.SAFE,2025-12-30T07:43:01.723Z,0.0,,,0
S2B_MSIL2A_20260101T072219_N0511_R006_T38RPN_20260101T091726.SAFE,2026-01-01T07:32:58.016Z,0.3,,,0
S2B_MSIL2A_20260104T073219_N0511_R049_T38RPN_20260104T094802.SAFE,2026-01-04T07:42:52.89Z,0.0,,,0
S2C_MSIL2A_20260106T072311_N0511_R006_T38RPN_20260106T110018.SAFE,2026-01-06T07:33:04.305Z,0.16,,,0
S2C_MSIL2A_20260109T073311_N0511_R049_T38RPN_20260109T110216.SAFE,2026-01-09T07:42:58.478Z,0.0,,,0
S2B_MSIL2A_20260111T072159_N0511_R006_T38RPN_20260111T093325.SAFE,2026-01-11T07:32:56.149Z,40.45,,,0
S2A_MSIL2A_20260111T073031_N0511_R049_T38RPN_20260111T110616.SAFE,2026-01-11T07:43:15.919Z,30.69,,,0
S2B_MSIL2A_20260114T073149_N0511_R049_T38RPN_20260114T092613.SAFE,2026-01-14T07:42:51.542Z,21.99,,,0
S2C_MSIL2A_20260116T072241_N0511_R006_T38RPN_20260116T111111.SAFE,2026-01-16T07:32:59.656Z,0.34,,,0
S2C_MSIL2A_20260119T073231_N0511_R049_T38RPN_20260119T112321.SAFE,2026-01-19T07:42:54.796Z,8.57,,,0
S2B_MSIL2A_20260121T072119_N0511_R006_T38RPN_20260121T093643.SAFE,2026-01-21T07:32:55.229Z,0.28,,,0
S2B_MSIL2A_20260124T073109_N0511_R049_T38RPN_20260124T094146.SAFE,2026-01-24T07:42:50.268Z,100.0,,,0
S2C_MSIL2A_20260126T072201_N0511_R006_T38RPN_20260126T105711.SAFE,2026-01-26T07:32:57.044Z,0.2,,,0
S2C_MSIL2A_20260129T073141_N0511_R049_T38RPN_20260129T112312.SAFE,2026-01-29T07:42:51.627Z,0.0,,,0
S2B_MSIL2A_20260203T073019_N0511_R049_T38RPN_20260203T094737.SAFE,2026-02-03T07:42:49.257Z,8.64,,,0
S2A_MSIL2A_20260203T074301_N0511_R049_T38RPN_20260203T101707.SAFE,2026-02-03T07:43:16.984Z,8.42,,,0
S2C_MSIL2A_20260205T072111_N0512_R006_T38RPN_20260205T104315.SAFE,2026-02-05T07:32:58.991Z,10.87,,,0
S2C_MSIL2A_20260208T073051_N0512_R049_T38RPN_20260208T111011.SAFE,2026-02-08T07:42:55.21Z,0.04,,,0
S2B_MSIL2A_20260210T071929_N0512_R006_T38RPN_20260210T111757.SAFE,2026-02-10T07:32:52.83Z,15.8,,,0
S2A_MSIL2A_20260210T073231_N0512_R006_T38RPN_20260210T101608.SAFE,2026-02-10T07:33:20.031Z,15.96,,,0
S2B_MSIL2A_20260213T072919_N0512_R049_T38RPN_20260213T094253.SAFE,2026-02-13T07:42:48.671Z,0.0,,,0
S2A_MSIL2A_20260213T074301_N0512_R049_T38RPN_20260213T125615.SAFE,2026-02-13T07:43:16.094Z,0.0,,,0
S2C_MSIL2A_20260215T072011_N0512_R006_T38RPN_20260215T105013.SAFE,2026-02-15T07:33:00.795Z,0.37,,,0
S2C_MSIL2A_20260218T072951_N0512_R049_T38RPN_20260218T111319.SAFE,2026-02-18T07:42:56.404Z,11.75,,,0
S2B_MSIL2A_20260220T071829_N0512_R006_T38RPN_20260220T111613.SAFE,2026-02-20T07:32:55.65Z,0.26,,,0
S2A_MSIL2A_20260220T073231_N0512_R006_T38RPN_20260220T101721.SAFE,2026-02-20T07:33:23.012Z,0.24,,,0
S2B_MSIL2A_20260223T072809_N0512_R049_T38RPN_20260223T112633.SAFE,2026-02-23T07:42:51.841Z,0.0,,,0
S2A_MSIL2A_20260223T074311_N0512_R049_T38RPN_20260223T101711.SAFE,2026-02-23T07:43:19.362Z,0.0,,,0
S2C_MSIL2A_20260225T071901_N0512_R006_T38RPN_20260225T111611.SAFE,2026-02-25T07:33:00.498Z,0.25,,,0
S2C_MSIL2A_20260228T072841_N0512_R049_T38RPN_20260228T110911.SAFE,2026-02-28T07:42:55.507Z,3.64,,,0
S2B_MSIL2A_20260302T071729_N0512_R006_T38RPN_20260302T111649.SAFE,2026-03-02T07:32:57.284Z,67.25,,,0
S2B_MSIL2A_20260305T072709_N0512_R049_T38RPN_20260305T095448.SAFE,2026-03-05T07:42:52.82Z,68.52,,,0
S2C_MSIL2A_20260307T071751_N0512_R006_T38RPN_20260307T104520.SAFE,2026-03-07T07:32:59.784Z,83.15,,,0
S2C_MSIL2A_20260310T072731_N0512_R049_T38RPN_20260310T111412.SAFE,2026-03-10T07:42:55.928Z,70.5,,,0
S2B_MSIL2A_20260312T071619_N0512_R006_T38RPN_20260312T111659.SAFE,2026-03-12T07:32:56.451Z,99.72,,,0
S2A_MSIL2A_20260312T073031_N0512_R049_T38RPN_20260312T112810.SAFE,2026-03-12T07:43:14.84Z,99.85,,,0
S2B_MSIL2A_20260315T072609_N0512_R049_T38RPN_20260315T095331.SAFE,2026-03-15T07:42:51.208Z,21.04,,,0
S2C_MSIL2A_20260317T071631_N0512_R006_T38RPN_20260317T104815.SAFE,2026-03-17T07:33:01.194Z,49.37,,,0
S2C_MSIL2A_20260320T072621_N0512_R049_T38RPN_20260320T110517.SAFE,2026-03-20T07:42:57.354Z,0.01,,,0
S2B_MSIL2A_20260322T071619_N0512_R006_T38RPN_20260322T111634.SAFE,2026-03-22T07:32:55.373Z,0.32,,,0
S2A_MSIL2A_20260322T073031_N0512_R049_T38RPN_20260322T114118.SAFE,2026-03-22T07:43:15.693Z,0.38,,,0
S2B_MSIL2A_20260325T072609_N0512_R049_T38RPN_20260325T100048.SAFE,2026-03-25T07:42:51.722Z,0.0,,,0
S2C_MSIL2A_20260327T071621_N0512_R006_T38RPN_20260327T104354.SAFE,2026-03-27T07:33:00.594Z,0.3,,,0
S2A_MSIL2A_20260329T072331_N0512_R006_T38RPN_20260329T111016.SAFE,2026-03-29T07:33:19.463Z,8.3,,,0
S2C_MSIL2A_20260330T072621_N0512_R049_T38RPN_20260330T112321.SAFE,2026-03-30T07:42:55.48Z,63.25,,,0
S2B_MSIL2A_20260404T072619_N0512_R049_T38RPN_20260404T112709.SAFE,2026-04-04T07:42:53.184Z,54.98,,,0
S2C_MSIL2A_20260406T071621_N0512_R006_T38RPN_20260406T104220.SAFE,2026-04-06T07:32:57.652Z,14.65,,,0
