date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2022-06-04,20220604T072619_20220604T073147_T38RPN,0.010510914031473,14,1.8373368249549649,1.8594975471501933
2022-06-09,20220609T072621_20220609T073156_T38RPN,0,14,1.7443329155783436,1.750819087029085
2022-06-14,20220614T072619_20220614T073150_T38RPN,0.0327271641434501,15,2.028792164347218,2.035570144653906
2022-06-19,20220619T072631_20220619T073159_T38RPN,0.00773388276747589,15,2.0784522145704996,2.1022958755499213
2022-06-24,20220624T072619_20220624T073152_T38RPN,2.93457553226433,15,1.8907654191292813,1.902769866158773
2022-06-29,20220629T072631_20220629T073200_T38RPN,0.0743826331034071,14,1.5285608696409796,1.5347492694859153
2022-07-04,20220704T072619_20220704T073152_T38RPN,0.0470303681805966,14,1.6238609703093987,1.6260795593266397
2022-07-06,20220706T071631_20220706T072028_T38RPN,0.482263977888838,14,2.1835946305201284,2.1993176937110577
2022-07-09,20220709T072631_20220709T074256_T38RPN,2.19242100515119,14,1.7822470656455571,1.784180641174909
2022-08-03,20220803T072619_20220803T073152_T38RPN,0,14,1.769253301155711,1.8115029243343814
2022-08-08,20220808T072631_20220808T073159_T38RPN,0,14,1.0345884296008443,1.078171730041814
2022-08-18,20220818T072631_20220818T073200_T38RPN,2.86673235987936,14,2.2254119776448085,2.272076606751142
2022-08-23,20220823T072619_20220823T073821_T38RPN,3.01221296545134,14,1.8755747862903307,1.8780796527868788
2022-08-28,20220828T072631_20220828T073200_T38RPN,0.167756576786407,14,1.8159185466507062,1.8614603281019861
2022-09-02,20220902T072619_20220902T073148_T38RPN,0.100898802591896,15,1.2505633837950905,1.2581369876865751
2022-09-04,20220904T071631_20220904T072146_T38RPN,0.386891143141269,14,1.4116793518426751,1.449926137924676
2022-09-07,20220907T072631_20220907T073159_T38RPN,0,15,1.4157699471812848,1.417282700539106
2022-09-12,20220912T072619_20220912T073149_T38RPN,0.0574218400071665,15,1.255382825990477,1.2788841724399433
2022-09-17,20220917T072621_20220917T073156_T38RPN,0.0989578667622204,15,0.8498369421284507,0.9177852272984912
2022-09-22,20220922T072619_20220922T073821_T38RPN,0.419033115351309,14,0.75306295519608,0.7610765099527642
2022-09-27,20220927T072701_20220927T073153_T38RPN,0.016363582071725,14,0.8895430047640314,0.9006045460703981
2022-10-02,20221002T072719_20221002T073145_T38RPN,0.088506673833199,14,1.0419419006370303,1.0516096353534377
2022-10-07,20221007T072801_20221007T073151_T38RPN,0.06814177789722,14,0.8950315790160234,0.9123592376712015
2022-10-12,20221012T072829_20221012T073143_T38RPN,0.0617814804861298,14,1.207524974059101,1.265917301178399
2022-10-17,20221017T072911_20221017T073149_T38RPN,0.12857953357819,14,1.0048229287089645,1.107737898826918
2022-10-22,20221022T072939_20221022T073144_T38RPN,0.111439577174595,14,1.1136223416606545,1.1935305595401384
2022-11-16,20221116T073201_20221116T073158_T38RPN,0.0249932813759742,14,1.2087238155790245,1.213334321976111
2022-11-21,20221121T073129_20221121T073145_T38RPN,0.00856997820179761,14,0.8133567569317133,0.8456206321719117
2022-11-26,20221126T073241_20221126T073235_T38RPN,1.72441697273732,14,1.0019569483867283,1.002460241318082
2022-12-06,20221206T073311_20221206T073305_T38RPN,3.95135716205321,15,0.6537868944463471,0.7806292772291004
2022-12-11,20221211T073219_20221211T073217_T38RPN,0,15,0.3114381280172686,0.40341922640812083
2022-12-21,20221221T073229_20221221T073228_T38RPN,0.0160351160082415,14,0.47591782642444536,0.4890552759172157
2023-01-20,20230120T073129_20230120T073142_T38RPN,0,14,1.261844513434546,1.3020646572117363
2023-02-04,20230204T073111_20230204T073146_T38RPN,1.566723401714,14,1.2431152822050582,1.2443978786472087
2023-02-14,20230214T073011_20230214T073142_T38RPN,0.925378482486787,15,1.5396905252617972,1.540526509285485
2023-02-24,20230224T072911_20230224T073144_T38RPN,0,15,1.05818038175069,1.058566093445176
2023-03-11,20230311T072729_20230311T073151_T38RPN,3.90973155364448,14,0.6440237788847983,0.6816909313204169
2023-03-16,20230316T072641_20230316T073144_T38RPN,0,14,1.4459215697472108,1.5421977043156294
2023-03-21,20230321T072619_20230321T073150_T38RPN,0,14,1.6583947280031905,1.728833581076915
2023-04-12,20230412T071621_20230412T072134_T38RPN,0.0434462546460405,14,1.770991746673934,1.772423744202249
2023-04-30,20230430T072619_20230430T073149_T38RPN,0,15,1.8279268655427607,1.8450750112539698
2023-05-05,20230505T072621_20230505T073147_T38RPN,0,15,1.8574654496224738,1.858924627304612
2023-05-10,20230510T072619_20230510T073150_T38RPN,0.820657529337992,14,1.5320533176280373,1.5380800962452548
2023-05-22,20230522T071621_20230522T073216_T38RPN,0.597229495031797,14,1.9685726771684895,1.9856510162360113
2023-06-04,20230604T072621_20230604T073150_T38RPN,0.768132819731852,14,1.9369470182246151,1.9499382972723762
2023-06-09,20230609T072619_20230609T073151_T38RPN,0.0116157544268267,14,1.9806953452217049,2.050447940827006
2023-06-14,20230614T072621_20230614T073151_T38RPN,3.05413717937233,14,2.249875703663361,2.296870708466339
2023-06-19,20230619T072619_20230619T073151_T38RPN,0.037922900056735,14,2.4774601555735036,2.518588542939069
2023-06-29,20230629T072619_20230629T073556_T38RPN,0.10355639165099,14,2.5653281311292675,2.629611492157856
2023-07-04,20230704T072621_20230704T073148_T38RPN,0.0942697602197737,14,1.8327815491069155,1.8782296180730502
2023-07-09,20230709T072619_20230709T073152_T38RPN,0.0813401415390128,14,1.8878602809463596,1.9048404693609844
2023-07-19,20230719T072619_20230719T073152_T38RPN,0.0252321657857804,15,1.4677788834287868,1.4830929040913081
2023-07-29,20230729T072619_20230729T073152_T38RPN,0.112245812057691,15,1.0425772432164673,1.0759591079094892
2023-08-03,20230803T072621_20230803T073152_T38RPN,0.105766072441697,14,1.0808058868017356,1.0876091718677319
2023-08-08,20230808T072619_20230808T074230_T38RPN,0.2252082773448,14,1.2299246192287325,1.238642811775619
2023-08-13,20230813T072621_20230813T073503_T38RPN,0.0513900086595599,14,0.7614306981156571,0.852060139179475
2023-08-18,20230818T072619_20230818T073626_T38RPN,0.0470602287318224,14,1.0366842333411692,1.0647472143176282
2023-08-23,20230823T072621_20230823T073913_T38RPN,0.109170175281436,14,1.3593856082166973,1.4292960166935265
2023-08-28,20230828T072619_20230828T073209_T38RPN,0.106124399056407,14,1.1817705123231625,1.2152538299564044
2023-09-02,20230902T072621_20230902T073908_T38RPN,0.42849891008988,14,1.6760293123023642,1.723383188248253
2023-09-07,20230907T072619_20230907T073621_T38RPN,0.178386933022784,14,1.9179347243997962,2.003510951996426
2023-09-12,20230912T072621_20230912T073904_T38RPN,0.0716951834930873,14,1.298844814061784,1.360455036163782
2023-09-22,20230922T072621_20230922T073144_T38RPN,0.846128579533578,14,1.5839019249636033,1.610725283623205
2023-09-27,20230927T072649_20230927T073147_T38RPN,0.117322105766072,14,0.9999483855287613,1.102444410324414
2023-10-02,20231002T072731_20231002T073145_T38RPN,0.127653856490191,14,1.2014097448888548,1.2068119049076274
2023-10-07,20231007T072759_20231007T073144_T38RPN,0.173191197109499,14,1.1266580244954136,1.127791130550468
2023-10-12,20231012T072831_20231012T073141_T38RPN,0.208516229209591,15,1.251195601483961,1.2541934251789444
2023-10-17,20231017T072909_20231017T073146_T38RPN,0.139777240287856,15,0.9529519498756448,0.9590983092787642
2023-10-22,20231022T072941_20231022T073144_T38RPN,0.174952969631819,15,0.6760605951183014,0.7065357565879344
2023-10-27,20231027T073009_20231027T073145_T38RPN,0.320164830242766,14,-0.06733783001533118,0.06876076012851787
2023-11-21,20231121T073211_20231121T073213_T38RPN,1.55564513720923,14,0.5124409077971005,0.5693597197534292
2023-12-01,20231201T073241_20231201T073244_T38RPN,0,14,0.7729030614101556,0.826787233352899
2023-12-16,20231216T073229_20231216T073226_T38RPN,0,14,1.0956685933496437,1.1153205633167158
2023-12-21,20231221T073321_20231221T073321_T38RPN,0,14,0.840276224203273,0.8428307175638717
2023-12-26,20231226T073229_20231226T073231_T38RPN,0.0519872196840754,14,0.7059203955087683,0.7364516258242192
2024-01-05,20240105T073219_20240105T073216_T38RPN,0.504792618471737,15,0.7023027983889703,0.7145627815343683
2024-01-20,20240120T073221_20240120T073222_T38RPN,4.20800859983875,14,0.3776399925770384,0.41091316938389283
2024-02-09,20240209T073051_20240209T073143_T38RPN,0.15091522589507,14,1.0838053591553825,1.133903861046214
2024-02-24,20240224T072909_20240224T073143_T38RPN,0.336379109558362,14,1.5851456982338075,1.630146503449028
2024-02-29,20240229T072841_20240229T073147_T38RPN,0.0206635014482367,14,1.4743208653828237,1.5000047683720137
2024-03-10,20240310T072721_20240310T073146_T38RPN,0,14,2.309180745017657,2.3218414783484467
2024-04-04,20240404T072609_20240404T073144_T38RPN,0,14,0.9159868736844567,0.9168878197673028
